PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,SCRAPED_DATE,ACTIVE_LISTING_RATE,MIN_ACTIVE_LISTINGS,MAX_ACTIVE_LISTINGS,MEDIAN_ACTIVELISTINGS,AVERAGE_ACTIVELISTINGS,NUMBER_OF_DISTINCT_HOSTS,SUPERHOST_RATE,AVG_REVIEW_SCORES_RATING,PERCENTAGE_CHANGE_ACTIVE_LISTINGS,PERCENTAGE_CHANGE_INACTIVE_LISTINGS,NUMBER_OF_STAYS,AVG_ESTIMATED_REVENUE
Condominium,Entire home/apt,9,2020-09-01,100.000000,180,276,180.000,206.933481,1,0.000000,74.664399,0.000000,,40590,6208.004435
Condominium,Entire home/apt,9,2020-10-01,100.000000,180,276,180.000,206.933481,1,0.000000,74.664399,0.000000,,40590,6208.004435
Condominium,Entire home/apt,9,2020-11-01,100.000000,180,276,180.000,206.933481,1,0.000000,74.664399,0.000000,,40590,6208.004435
Condominium,Entire home/apt,9,2020-12-01,100.000000,180,180,180.000,180.000000,1,0.000000,74.130435,-89.578700,,4230,5400.000000
Condominium,Entire home/apt,9,2021-01-01,100.000000,180,180,180.000,180.000000,1,0.000000,71.462963,17.021300,,4950,5400.000000
Condominium,Entire home/apt,9,2021-02-01,100.000000,180,276,180.000,206.933481,1,0.000000,74.664399,720.000000,,40590,6208.004435
Condominium,Entire home/apt,9,2021-03-01,100.000000,180,276,180.000,206.933481,1,0.000000,74.664399,0.000000,,40590,6208.004435
Condominium,Entire home/apt,9,2021-04-01,100.000000,180,276,180.000,206.933481,1,0.000000,74.664399,0.000000,,40590,6208.004435
Condominium,Entire home/apt,10,2020-05-01,100.000000,268,268,268.000,268.000000,1,0.000000,70.303571,-95.787100,,0,0.000000
Condominium,Entire home/apt,10,2020-06-01,100.000000,268,268,268.000,268.000000,1,0.000000,70.303571,0.000000,,0,0.000000
Condominium,Entire home/apt,10,2020-07-01,100.000000,268,268,268.000,268.000000,1,0.000000,70.303571,0.000000,,0,0.000000
Condominium,Entire home/apt,10,2020-08-01,100.000000,268,268,268.000,268.000000,1,0.000000,70.303571,0.000000,,0,0.000000
Condominium,Entire home/apt,10,2020-09-01,100.000000,268,268,268.000,268.000000,1,0.000000,70.303571,0.000000,,0,0.000000
Condominium,Entire home/apt,10,2020-10-01,100.000000,268,268,268.000,268.000000,1,0.000000,70.303571,0.000000,,0,0.000000
Condominium,Entire home/apt,10,2020-11-01,100.000000,268,268,268.000,268.000000,1,0.000000,70.303571,0.000000,,0,0.000000
Condominium,Entire home/apt,10,2021-02-01,100.000000,268,268,268.000,268.000000,1,0.000000,70.303571,0.000000,,0,0.000000
Condominium,Entire home/apt,10,2021-03-01,100.000000,268,268,268.000,268.000000,1,0.000000,70.303571,0.000000,,0,0.000000
Condominium,Entire home/apt,10,2021-04-01,100.000000,268,268,268.000,268.000000,1,0.000000,70.303571,0.000000,,0,0.000000
Condominium,Private room,1,2020-05-01,100.000000,22,300,66.000,65.166908,74,8.108100,76.093419,52045.614000,,706751,1444.655889
Condominium,Private room,1,2020-06-01,100.000000,22,300,66.000,65.166908,74,8.108100,76.093419,0.000000,,706751,1444.655889
Condominium,Private room,1,2020-07-01,100.000000,22,300,66.000,65.166908,74,8.108100,76.093419,0.000000,,706751,1444.655889
Condominium,Private room,1,2020-08-01,100.000000,22,300,66.000,65.166908,74,8.108100,76.093419,0.000000,,706751,1444.655889
Condominium,Private room,1,2020-09-01,100.000000,22,300,66.000,65.166908,74,8.108100,76.093419,0.000000,,706751,1444.655889
Condominium,Private room,1,2020-10-01,100.000000,22,300,66.000,65.166908,74,8.108100,76.093419,0.000000,,706751,1444.655889
Condominium,Private room,1,2020-11-01,100.000000,22,300,66.000,65.166908,74,8.108100,76.093419,0.000000,,706751,1444.655889
Condominium,Private room,1,2020-12-01,100.000000,28,300,66.000,62.290783,57,7.017500,77.484191,-92.224900,,58303,1520.898312
Condominium,Private room,1,2021-01-01,100.000000,28,300,66.000,64.554126,57,7.017500,76.725714,14.322800,,65679,1554.246783
Condominium,Private room,1,2021-02-01,100.000000,22,300,66.000,65.166908,74,8.108100,76.093419,1025.018900,,706751,1444.655889
Condominium,Private room,1,2021-03-01,100.000000,22,300,66.000,65.166908,74,8.108100,76.093419,0.000000,,706751,1444.655889
Condominium,Private room,1,2021-04-01,100.000000,22,300,66.000,65.166908,74,8.108100,76.093419,0.000000,,706751,1444.655889
Condominium,Private room,2,2020-05-01,100.000000,21,5900,71.000,93.892297,166,12.048200,77.148357,163.866400,,1606152,1593.417307
Condominium,Private room,2,2020-06-01,100.000000,21,5900,71.000,93.892297,166,12.048200,77.148357,0.000000,,1606152,1593.417307
Condominium,Private room,2,2020-07-01,100.000000,21,5900,71.000,93.892297,166,12.048200,77.148357,0.000000,,1606152,1593.417307
Condominium,Private room,2,2020-08-01,100.000000,21,5900,71.000,93.892297,166,12.048200,77.148357,0.000000,,1606152,1593.417307
Condominium,Private room,2,2020-09-01,100.000000,21,5900,71.000,93.892297,166,12.048200,77.148357,0.000000,,1606152,1593.417307
Condominium,Private room,2,2020-10-01,100.000000,21,5900,71.000,93.892297,166,12.048200,77.148357,0.000000,,1606152,1593.417307
Condominium,Private room,2,2020-11-01,100.000000,21,5900,71.000,93.892297,166,12.048200,77.148357,0.000000,,1606152,1593.417307
Condominium,Private room,2,2020-12-01,100.000000,22,5900,70.000,100.405903,138,10.869600,77.714553,-90.582600,,161444,1685.930273
Condominium,Private room,2,2021-01-01,100.000000,30,5900,68.500,92.215476,137,10.948900,77.161263,0.785300,,156923,1590.924234
Condominium,Private room,2,2021-02-01,100.000000,21,5900,71.000,93.892297,166,12.048200,77.148357,953.586800,,1606152,1593.417307
Condominium,Private room,2,2021-03-01,100.000000,21,5900,71.000,93.892297,166,12.048200,77.148357,0.000000,,1606152,1593.417307
Condominium,Private room,2,2021-04-01,100.000000,21,5900,71.000,93.892297,166,12.048200,77.148357,0.000000,,1606152,1593.417307
Condominium,Private room,3,2020-05-01,100.000000,48,450,76.000,99.493847,8,0.000000,73.700953,-95.337200,,84957,2388.367514
Condominium,Private room,3,2020-06-01,100.000000,48,450,76.000,99.493847,8,0.000000,73.700953,0.000000,,84957,2388.367514
Condominium,Private room,3,2020-07-01,100.000000,48,450,76.000,99.493847,8,0.000000,73.700953,0.000000,,84957,2388.367514
Condominium,Private room,3,2020-08-01,100.000000,48,450,76.000,99.493847,8,0.000000,73.700953,0.000000,,84957,2388.367514
Condominium,Private room,3,2020-09-01,100.000000,48,450,76.000,99.493847,8,0.000000,73.700953,0.000000,,84957,2388.367514
Condominium,Private room,3,2020-10-01,100.000000,48,450,76.000,99.493847,8,0.000000,73.700953,0.000000,,84957,2388.367514
Condominium,Private room,3,2020-11-01,100.000000,48,450,76.000,99.493847,8,0.000000,73.700953,0.000000,,84957,2388.367514
Condominium,Private room,3,2020-12-01,100.000000,48,390,130.000,98.102804,6,0.000000,73.900990,-91.222300,,8687,2591.373832
Condominium,Private room,3,2021-01-01,100.000000,48,390,130.000,98.495050,6,0.000000,74.947368,-5.607500,,8189,2588.900990
Condominium,Private room,3,2021-02-01,100.000000,48,450,76.000,99.493847,8,0.000000,73.700953,1106.930700,,84957,2388.367514
Condominium,Private room,3,2021-03-01,100.000000,48,450,76.000,99.493847,8,0.000000,73.700953,0.000000,,84957,2388.367514
Condominium,Private room,3,2021-04-01,100.000000,48,450,76.000,99.493847,8,0.000000,73.700953,0.000000,,84957,2388.367514
Condominium,Private room,4,2020-05-01,100.000000,40,4990,70.000,95.712713,10,10.000000,78.138158,44.107200,,115424,1418.647249
Condominium,Private room,4,2020-06-01,100.000000,40,4990,70.000,95.712713,10,10.000000,78.138158,0.000000,,115424,1418.647249
Condominium,Private room,4,2020-07-01,100.000000,40,4990,70.000,95.712713,10,10.000000,78.138158,0.000000,,115424,1418.647249
Condominium,Private room,4,2020-08-01,100.000000,40,4990,70.000,95.712713,10,10.000000,78.138158,0.000000,,115424,1418.647249
Condominium,Private room,4,2020-09-01,100.000000,40,4990,70.000,95.712713,10,10.000000,78.138158,0.000000,,115424,1418.647249
Condominium,Private room,4,2020-10-01,100.000000,40,4990,70.000,95.712713,10,10.000000,78.138158,0.000000,,115424,1418.647249
Condominium,Private room,4,2020-11-01,100.000000,40,4990,70.000,95.712713,10,10.000000,78.138158,0.000000,,115424,1418.647249
Condominium,Private room,4,2020-12-01,100.000000,40,500,70.000,68.585657,8,12.500000,74.943750,-90.474400,,12766,1533.984064
Condominium,Private room,4,2021-01-01,100.000000,40,500,70.000,72.053719,8,12.500000,76.525974,-3.585700,,10645,1359.611570
Condominium,Private room,4,2021-02-01,100.000000,40,4990,70.000,95.712713,10,10.000000,78.138158,988.843000,,115424,1418.647249
Condominium,Private room,4,2021-03-01,100.000000,40,4990,70.000,95.712713,10,10.000000,78.138158,0.000000,,115424,1418.647249
Condominium,Private room,4,2021-04-01,100.000000,40,4990,70.000,95.712713,10,10.000000,78.138158,0.000000,,115424,1418.647249
Condominium,Shared room,1,2020-05-01,100.000000,24,100,26.000,31.100059,11,0.000000,77.533061,-67.760900,,46393,777.861683
Condominium,Shared room,1,2020-06-01,100.000000,24,100,26.000,31.100059,11,0.000000,77.533061,0.000000,,46393,777.861683
Condominium,Shared room,1,2020-07-01,100.000000,24,100,26.000,31.100059,11,0.000000,77.533061,0.000000,,46393,777.861683
Condominium,Shared room,1,2020-08-01,100.000000,24,100,26.000,31.100059,11,0.000000,77.533061,0.000000,,46393,777.861683
Condominium,Shared room,1,2020-09-01,100.000000,24,100,26.000,31.100059,11,0.000000,77.533061,0.000000,,46393,777.861683
Condominium,Shared room,1,2020-10-01,100.000000,24,100,26.000,31.100059,11,0.000000,77.533061,0.000000,,46393,777.861683
Condominium,Shared room,1,2020-11-01,100.000000,24,100,26.000,31.100059,11,0.000000,77.533061,0.000000,,46393,777.861683
Condominium,Shared room,1,2020-12-01,100.000000,26,100,26.000,30.671795,8,0.000000,76.670520,-88.522700,,5488,804.543590
Condominium,Shared room,1,2021-01-01,100.000000,26,100,26.000,31.266667,8,0.000000,80.545455,-15.384600,,4588,801.369697
Condominium,Shared room,1,2021-02-01,100.000000,24,100,26.000,31.100059,11,0.000000,77.533061,929.697000,,46393,777.861683
Condominium,Shared room,1,2021-03-01,100.000000,24,100,26.000,31.100059,11,0.000000,77.533061,0.000000,,46393,777.861683
Condominium,Shared room,1,2021-04-01,100.000000,24,100,26.000,31.100059,11,0.000000,77.533061,0.000000,,46393,777.861683
Condominium,Shared room,2,2020-05-01,100.000000,26,127,60.000,57.360962,12,0.000000,74.581249,284.167200,,91596,829.140034
Condominium,Shared room,2,2020-06-01,100.000000,26,127,60.000,57.360962,12,0.000000,74.581249,0.000000,,91596,829.140034
Condominium,Shared room,2,2020-07-01,100.000000,26,127,60.000,57.360962,12,0.000000,74.581249,0.000000,,91596,829.140034
Condominium,Shared room,2,2020-08-01,100.000000,26,127,60.000,57.360962,12,0.000000,74.581249,0.000000,,91596,829.140034
Condominium,Shared room,2,2020-09-01,100.000000,26,127,60.000,57.360962,12,0.000000,74.581249,0.000000,,91596,829.140034
Condominium,Shared room,2,2020-10-01,100.000000,26,127,60.000,57.360962,12,0.000000,74.581249,0.000000,,91596,829.140034
Condominium,Shared room,2,2020-11-01,100.000000,26,127,60.000,57.360962,12,0.000000,74.581249,0.000000,,91596,829.140034
Condominium,Shared room,2,2020-12-01,100.000000,26,88,62.000,52.595541,11,0.000000,74.705882,-90.378400,,8279,771.187898
Condominium,Shared room,2,2021-01-01,100.000000,26,88,60.000,52.412037,11,0.000000,75.751220,3.184700,,9169,824.654321
Condominium,Shared room,2,2021-02-01,100.000000,26,127,60.000,57.360962,12,0.000000,74.581249,907.253100,,91596,829.140034
Condominium,Shared room,2,2021-03-01,100.000000,26,127,60.000,57.360962,12,0.000000,74.581249,0.000000,,91596,829.140034
Condominium,Shared room,2,2021-04-01,100.000000,26,127,60.000,57.360962,12,0.000000,74.581249,0.000000,,91596,829.140034
Condominium,Shared room,3,2020-05-01,100.000000,25,100,36.000,53.935780,3,0.000000,93.450000,-98.330000,,3270,1618.073394
Condominium,Shared room,3,2020-06-01,100.000000,25,100,36.000,53.935780,3,0.000000,93.450000,0.000000,,3270,1618.073394
Condominium,Shared room,3,2020-07-01,100.000000,25,100,36.000,53.935780,3,0.000000,93.450000,0.000000,,3270,1618.073394
Condominium,Shared room,3,2020-08-01,100.000000,25,100,36.000,53.935780,3,0.000000,93.450000,0.000000,,3270,1618.073394
Condominium,Shared room,3,2020-09-01,100.000000,25,100,36.000,53.935780,3,0.000000,93.450000,0.000000,,3270,1618.073394
Condominium,Shared room,3,2020-10-01,100.000000,25,100,36.000,53.935780,3,0.000000,93.450000,0.000000,,3270,1618.073394
Condominium,Shared room,3,2020-11-01,100.000000,25,100,36.000,53.935780,3,0.000000,93.450000,0.000000,,3270,1618.073394
Condominium,Shared room,3,2020-12-01,100.000000,30,100,30.000,60.000000,2,0.000000,100.000000,-93.578000,,210,1800.000000
Condominium,Shared room,3,2021-01-01,100.000000,28,100,28.000,58.857143,2,0.000000,100.000000,0.000000,,210,1765.714286
Condominium,Shared room,3,2021-02-01,100.000000,25,100,36.000,53.935780,3,0.000000,93.450000,1457.142900,,3270,1618.073394
Condominium,Shared room,3,2021-03-01,100.000000,25,100,36.000,53.935780,3,0.000000,93.450000,0.000000,,3270,1618.073394
Condominium,Shared room,3,2021-04-01,100.000000,25,100,36.000,53.935780,3,0.000000,93.450000,0.000000,,3270,1618.073394
Condominium,Shared room,4,2020-05-01,100.000000,24,130,34.000,33.568548,2,0.000000,74.676966,582.568800,,441,77.056452
Condominium,Shared room,4,2020-06-01,100.000000,24,130,34.000,33.568548,2,0.000000,74.676966,0.000000,,441,77.056452
Condominium,Shared room,4,2020-07-01,100.000000,24,130,34.000,33.568548,2,0.000000,74.676966,0.000000,,441,77.056452
Condominium,Shared room,4,2020-08-01,100.000000,24,130,34.000,33.568548,2,0.000000,74.676966,0.000000,,441,77.056452
Condominium,Shared room,4,2020-09-01,100.000000,24,130,34.000,33.568548,2,0.000000,74.676966,0.000000,,441,77.056452
Condominium,Shared room,4,2020-10-01,100.000000,24,130,34.000,33.568548,2,0.000000,74.676966,0.000000,,441,77.056452
Condominium,Shared room,4,2020-11-01,100.000000,24,130,34.000,33.568548,2,0.000000,74.676966,0.000000,,441,77.056452
Condominium,Shared room,4,2021-02-01,100.000000,24,130,34.000,33.568548,2,0.000000,74.676966,0.000000,,441,77.056452
Condominium,Shared room,4,2021-03-01,100.000000,24,130,34.000,33.568548,2,0.000000,74.676966,0.000000,,441,77.056452
Condominium,Shared room,4,2021-04-01,100.000000,24,130,34.000,33.568548,2,0.000000,74.676966,0.000000,,441,77.056452
Cottage,Entire home/apt,1,2020-05-01,100.000000,130,131,130.000,130.076923,1,0.000000,100.000000,-94.758100,,377,1257.410256
Cottage,Entire home/apt,1,2020-06-01,100.000000,130,131,130.000,130.076923,1,0.000000,100.000000,0.000000,,377,1257.410256
Cottage,Entire home/apt,1,2020-07-01,100.000000,130,131,130.000,130.076923,1,0.000000,100.000000,0.000000,,377,1257.410256
Cottage,Entire home/apt,1,2020-08-01,100.000000,130,131,130.000,130.076923,1,0.000000,100.000000,0.000000,,377,1257.410256
Cottage,Entire home/apt,1,2020-09-01,100.000000,130,131,130.000,130.076923,1,0.000000,100.000000,0.000000,,377,1257.410256
Cottage,Entire home/apt,1,2020-10-01,100.000000,130,131,130.000,130.076923,1,0.000000,100.000000,0.000000,,377,1257.410256
Cottage,Entire home/apt,1,2020-11-01,100.000000,130,131,130.000,130.076923,1,0.000000,100.000000,0.000000,,377,1257.410256
Cottage,Entire home/apt,1,2020-12-01,100.000000,130,130,130.000,130.000000,1,0.000000,100.000000,-84.615400,,58,1256.666667
Cottage,Entire home/apt,1,2021-01-01,100.000000,130,130,130.000,130.000000,1,0.000000,,-50.000000,,29,1256.666667
Cottage,Entire home/apt,1,2021-02-01,100.000000,130,131,130.000,130.076923,1,0.000000,100.000000,1200.000000,,377,1257.410256
Cottage,Entire home/apt,1,2021-03-01,100.000000,130,131,130.000,130.076923,1,0.000000,100.000000,0.000000,,377,1257.410256
Cottage,Entire home/apt,1,2021-04-01,100.000000,130,131,130.000,130.076923,1,0.000000,100.000000,0.000000,,377,1257.410256
Cottage,Entire home/apt,2,2020-05-01,100.000000,46,729,164.000,196.430593,32,53.125000,76.833279,57328.205100,,377030,3722.924543
Cottage,Entire home/apt,2,2020-06-01,100.000000,46,729,164.000,196.430593,32,53.125000,76.833279,0.000000,,377030,3722.924543
Cottage,Entire home/apt,2,2020-07-01,100.000000,46,729,164.000,196.430593,32,53.125000,76.833279,0.000000,,377030,3722.924543
Cottage,Entire home/apt,2,2020-08-01,100.000000,46,729,164.000,196.430593,32,53.125000,76.833279,0.000000,,377030,3722.924543
Cottage,Entire home/apt,2,2020-09-01,100.000000,46,729,164.000,196.430593,32,53.125000,76.833279,0.000000,,377030,3722.924543
Cottage,Entire home/apt,2,2020-10-01,100.000000,46,729,164.000,196.430593,32,53.125000,76.833279,0.000000,,377030,3722.924543
Cottage,Entire home/apt,2,2020-11-01,100.000000,46,729,164.000,196.430593,32,53.125000,76.833279,0.000000,,377030,3722.924543
Cottage,Entire home/apt,2,2020-12-01,100.000000,49,651,175.000,212.010793,23,52.173900,76.961331,-90.485300,,36033,4110.768653
Cottage,Entire home/apt,2,2021-01-01,100.000000,49,700,168.000,225.192885,22,50.000000,75.548287,9.479100,,40760,4498.489498
Cottage,Entire home/apt,2,2021-02-01,100.000000,46,729,164.000,196.430593,32,53.125000,76.833279,860.008600,,377030,3722.924543
Cottage,Entire home/apt,2,2021-03-01,100.000000,46,729,164.000,196.430593,32,53.125000,76.833279,0.000000,,377030,3722.924543
Cottage,Entire home/apt,2,2021-04-01,100.000000,46,729,164.000,196.430593,32,53.125000,76.833279,0.000000,,377030,3722.924543
Cottage,Entire home/apt,3,2020-05-01,100.000000,75,361,130.000,162.405681,11,54.545500,75.465069,-65.892800,,187595,3877.620631
Cottage,Entire home/apt,3,2020-06-01,100.000000,75,361,130.000,162.405681,11,54.545500,75.465069,0.000000,,187595,3877.620631
Cottage,Entire home/apt,3,2020-07-01,100.000000,75,361,130.000,162.405681,11,54.545500,75.465069,0.000000,,187595,3877.620631
Cottage,Entire home/apt,3,2020-08-01,100.000000,75,361,130.000,162.405681,11,54.545500,75.465069,0.000000,,187595,3877.620631
Cottage,Entire home/apt,3,2020-09-01,100.000000,75,361,130.000,162.405681,11,54.545500,75.465069,0.000000,,187595,3877.620631
Cottage,Entire home/apt,3,2020-10-01,100.000000,75,361,130.000,162.405681,11,54.545500,75.465069,0.000000,,187595,3877.620631
Cottage,Entire home/apt,3,2020-11-01,100.000000,75,361,130.000,162.405681,11,54.545500,75.465069,0.000000,,187595,3877.620631
Cottage,Entire home/apt,3,2020-12-01,100.000000,75,300,120.000,180.632754,8,62.500000,73.253539,-89.448900,,20155,4346.162531
Cottage,Entire home/apt,3,2021-01-01,100.000000,75,300,150.000,202.159712,8,62.500000,76.596096,-13.771700,,17269,4802.093525
Cottage,Entire home/apt,3,2021-02-01,100.000000,75,361,130.000,162.405681,11,54.545500,75.465069,999.136700,,187595,3877.620631
Cottage,Entire home/apt,3,2021-03-01,100.000000,75,361,130.000,162.405681,11,54.545500,75.465069,0.000000,,187595,3877.620631
Cottage,Entire home/apt,3,2021-04-01,100.000000,75,361,130.000,162.405681,11,54.545500,75.465069,0.000000,,187595,3877.620631
Cottage,Entire home/apt,4,2020-05-01,100.000000,69,850,199.000,268.043701,47,46.808500,77.011088,373.596000,,820181,5844.097352
Cottage,Entire home/apt,4,2020-06-01,100.000000,69,850,199.000,268.043701,47,46.808500,77.011088,0.000000,,820181,5844.097352
Cottage,Entire home/apt,4,2020-07-01,100.000000,69,850,199.000,268.043701,47,46.808500,77.011088,0.000000,,820181,5844.097352
Cottage,Entire home/apt,4,2020-08-01,100.000000,69,850,199.000,268.043701,47,46.808500,77.011088,0.000000,,820181,5844.097352
Cottage,Entire home/apt,4,2020-09-01,100.000000,69,850,199.000,268.043701,47,46.808500,77.011088,0.000000,,820181,5844.097352
Cottage,Entire home/apt,4,2020-10-01,100.000000,69,850,199.000,268.043701,47,46.808500,77.011088,0.000000,,820181,5844.097352
Cottage,Entire home/apt,4,2020-11-01,100.000000,69,850,199.000,268.043701,47,46.808500,77.011088,0.000000,,820181,5844.097352
